date,weekday,korean_category,chinese_category,japanese_category,western_category,korean_sales,chinese_sales,japanese_sales,western_sales,total_sales,temperature,is_exam,is_festival,is_vacation
2025-05-06,1,김치찌개,고추잡채덮밥,라멘,오믈라이스,200,154,236,191,781,15.871691286963522,0,0,0
2025-05-07,2,김치찌개,짬뽕,우동,스테이크,227,258,227,278,990,13.232947730702628,0,0,0
2025-05-08,3,설렁탕,볶음밥,규동,치킨까스,181,198,215,207,801,14.347676477145477,0,0,0
2025-05-09,4,제육볶음,볶음밥,미소라멘,오믈라이스,208,184,240,168,800,9.297309014086274,0,0,0
2025-05-10,5,설렁탕,고추잡채덮밥,우동,까르보나라,0,0,0,0,0,13.571852862578012,0,0,0
2025-05-11,6,돈까스,짬뽕,냉모밀,스테이크,0,0,0,0,0,14.186142702223036,0,0,0
2025-05-12,0,감자탕,짜장면,가츠동,까르보나라,214,250,214,197,875,10.270058123298922,0,0,0
2025-05-13,1,순대국밥,짬뽕,미소라멘,오믈라이스,210,239,239,201,889,13.6786211118485,0,0,0
2025-05-14,2,부대찌개,짜장면,가츠동,알리오 올리오,207,251,215,162,835,13.6985632757245,0,0,0
2025-05-15,3,설렁탕,짜장면,가츠동,스테이크,228,304,260,293,1085,10.351342136609752,0,0,0
2025-05-16,4,순대국밥,짬뽕,미소라멘,까르보나라,164,155,186,136,641,8.631694703187016,0,0,0
2025-05-17,5,설렁탕,짜장면,미소라멘,알리오 올리오,0,0,0,0,0,8.447615004305183,0,0,0
2025-05-18,6,순대국밥,짜장면,우동,치킨까스,0,0,0,0,0,12.259516625764386,0,0,0
2025-05-19,0,순대국밥,짬뽕,규동,스테이크,156,178,177,192,703,12.981029606367944,0,0,0
2025-05-20,1,감자탕,고추잡채덮밥,가츠동,알리오 올리오,325,192,270,203,990,9.622422508626256,0,0,0
2025-05-21,2,김치찌개,고추잡채덮밥,미소라멘,오믈라이스,230,178,262,220,890,12.079756023978296,0,0,0
2025-05-22,3,돈까스,고추잡채덮밥,우동,까르보나라,255,173,224,224,876,13.711611108415456,0,0,0
2025-05-23,4,불고기,볶음밥,규동,오믈라이스,172,158,171,144,645,13.854572143995902,0,0,0
2025-05-24,5,돈까스,고추잡채덮밥,라멘,치킨까스,0,0,0,0,0,16.655640360367464,0,0,0
2025-05-25,6,부대찌개,볶음밥,미소라멘,스테이크,0,0,0,0,0,15.83094249659413,0,0,0
2025-05-26,0,불고기,고추잡채덮밥,우동,알리오 올리오,209,142,221,151,723,8.996125701730367,0,0,0
2025-05-27,1,불고기,볶음밥,미소라멘,치킨까스,241,221,240,231,933,17.05075862861407,0,0,0
2025-05-28,2,김치찌개,짜장면,가츠동,알리오 올리오,243,309,265,199,1016,10.407070486332856,0,1,0
2025-05-29,3,감자탕,볶음밥,라멘,치킨까스,232,222,252,232,938,15.134618437363285,0,1,0
2025-05-30,4,김치찌개,볶음밥,미소라멘,치킨까스,188,197,214,206,805,12.203959878153269,0,1,0
2025-05-31,5,감자탕,짜장면,라멘,까르보나라,0,0,0,0,0,10.763551864629097,0,0,0
2025-06-01,6,김치찌개,고추잡채덮밥,냉모밀,오믈라이스,0,0,0,0,0,19.5769094206752,0,0,0
2025-06-02,0,돈까스,고추잡채덮밥,냉모밀,스테이크,198,135,180,214,727,24.48530646935096,0,0,0
2025-06-03,1,감자탕,고추잡채덮밥,규동,까르보나라,175,124,182,160,641,20.321850294083173,0,0,0
2025-06-04,2,부대찌개,고추잡채덮밥,미소라멘,까르보나라,185,144,201,187,717,27.90189770752832,0,0,0
2025-06-05,3,불고기,볶음밥,우동,스테이크,175,161,108,189,633,29.550377971417745,0,0,0
2025-06-06,4,순대국밥,짜장면,라멘,까르보나라,114,153,135,121,523,22.60926703210993,0,0,0
2025-06-07,5,김치찌개,짜장면,가츠동,치킨까스,0,0,0,0,0,25.905912227557813,0,0,0
2025-06-08,6,설렁탕,고추잡채덮밥,규동,오믈라이스,0,0,0,0,0,22.82382543397608,0,0,0
2025-06-09,0,돈까스,볶음밥,가츠동,스테이크,134,123,128,144,529,23.114545809589632,0,0,0
2025-06-10,1,설렁탕,볶음밥,가츠동,오믈라이스,180,208,217,190,795,27.32348411159612,1,0,0
2025-06-11,2,설렁탕,마파두부덮밥,우동,까르보나라,201,182,211,222,816,24.884385214469763,1,0,0
2025-06-12,3,설렁탕,볶음밥,미소라멘,스테이크,137,214,163,251,765,30.21894412579304,1,0,0
2025-06-13,4,제육볶음,짬뽕,냉모밀,까르보나라,161,155,142,137,595,23.55330256389124,1,0,0
2025-06-14,5,부대찌개,고추잡채덮밥,우동,알리오 올리오,0,0,0,0,0,27.99800899742347,1,0,0
2025-06-15,6,설렁탕,짬뽕,미소라멘,치킨까스,0,0,0,0,0,25.292240238873347,1,0,0
2025-06-16,0,감자탕,짜장면,냉모밀,치킨까스,177,218,177,187,759,27.3873340292327,1,0,0
2025-06-17,1,순대국밥,마파두부덮밥,미소라멘,오믈라이스,177,152,201,177,707,23.65852702801016,0,0,0
2025-06-18,2,순대국밥,볶음밥,우동,스테이크,171,189,171,222,753,24.85132348734525,0,0,0
2025-06-19,3,돈까스,고추잡채덮밥,규동,알리오 올리오,216,147,215,155,733,24.653503362103194,0,0,0
2025-06-20,4,불고기,볶음밥,미소라멘,알리오 올리오,157,145,149,113,564,22.49182865546264,0,0,0
2025-06-21,5,불고기,짜장면,미소라멘,알리오 올리오,0,0,0,0,0,26.98624460374526,0,0,1
2025-06-22,6,감자탕,짜장면,라멘,알리오 올리오,0,0,0,0,0,26.950747016735093,0,0,1
2025-06-23,0,순대국밥,짜장면,냉모밀,까르보나라,76,102,83,81,342,26.7806640847167,0,0,1
2025-06-24,1,제육볶음,볶음밥,우동,알리오 올리오,93,83,55,65,296,29.610896961752932,0,0,1
2025-06-25,2,순대국밥,짜장면,미소라멘,까르보나라,37,66,41,52,196,29.34803440370891,0,0,1
2025-06-26,3,돈까스,볶음밥,가츠동,알리오 올리오,82,75,79,59,295,23.875165930452592,0,0,1
2025-06-27,4,설렁탕,짜장면,라멘,스테이크,40,56,49,54,199,26.119156955302536,0,0,1
2025-06-28,5,불고기,마파두부덮밥,규동,스테이크,0,0,0,0,0,23.129197932225363,0,0,1
2025-06-29,6,설렁탕,고추잡채덮밥,가츠동,스테이크,0,0,0,0,0,25.070065948343668,0,0,1
2025-06-30,0,설렁탕,마파두부덮밥,냉모밀,알리오 올리오,79,71,91,71,312,23.200751652643405,0,0,1
2025-07-01,1,순대국밥,고추잡채덮밥,냉모밀,오믈라이스,56,61,96,76,289,29.860210927408158,0,0,1
2025-07-02,2,부대찌개,짬뽕,규동,오믈라이스,76,87,87,74,324,26.091094451028887,0,0,1
2025-07-03,3,불고기,고추잡채덮밥,우동,알리오 올리오,89,61,75,64,289,24.34591261568673,0,0,1
2025-07-04,4,김치찌개,마파두부덮밥,냉모밀,까르보나라,40,47,69,57,213,28.58085571556913,0,0,1
2025-07-05,5,제육볶음,마파두부덮밥,가츠동,오믈라이스,0,0,0,0,0,18.488153770613764,0,0,1
2025-07-06,6,제육볶음,고추잡채덮밥,냉모밀,까르보나라,0,0,0,0,0,18.95769221540413,0,0,1
2025-07-07,0,부대찌개,고추잡채덮밥,미소라멘,스테이크,69,53,75,85,282,27.38751596565932,0,0,1
2025-07-08,1,돈까스,마파두부덮밥,라멘,알리오 올리오,75,54,75,54,258,25.181405344352104,0,0,1
2025-07-09,2,불고기,짜장면,우동,오믈라이스,91,102,76,77,346,25.751338900782283,0,0,1
2025-07-10,3,부대찌개,고추잡채덮밥,가츠동,스테이크,74,55,78,87,294,21.020811690044354,0,0,1
2025-07-11,4,불고기,짜장면,우동,치킨까스,92,104,77,89,362,24.9302988674489,0,0,1
2025-07-12,5,제육볶음,짜장면,우동,스테이크,0,0,0,0,0,31.010528231204027,0,0,1
2025-07-13,6,부대찌개,고추잡채덮밥,라멘,알리오 올리오,0,0,0,0,0,27.47259885938759,0,0,1
2025-07-14,0,설렁탕,볶음밥,냉모밀,오믈라이스,40,46,46,42,174,25.50911963542844,0,0,1
2025-07-15,1,설렁탕,짬뽕,우동,까르보나라,41,51,43,45,180,23.68283826968519,0,0,1
2025-07-16,2,불고기,마파두부덮밥,냉모밀,오믈라이스,103,74,93,86,356,23.81628144439182,0,0,1
2025-07-17,3,부대찌개,짬뽕,라멘,스테이크,78,85,88,92,343,18.61240633239995,0,0,1
2025-07-18,4,설렁탕,볶음밥,라멘,까르보나라,59,69,74,66,268,25.77292126276348,0,0,1
2025-07-19,5,김치찌개,마파두부덮밥,냉모밀,알리오 올리오,0,0,0,0,0,27.536449325445563,0,0,1
2025-07-20,6,불고기,마파두부덮밥,미소라멘,오믈라이스,0,0,0,0,0,20.273142018488155,0,0,1
2025-07-21,0,순대국밥,마파두부덮밥,냉모밀,알리오 올리오,48,42,53,41,184,23.015749323079557,0,0,1
2025-07-22,1,돈까스,볶음밥,우동,알리오 올리오,61,56,53,44,214,21.52760610329973,0,0,1
2025-07-23,2,부대찌개,짜장면,가츠동,스테이크,58,74,64,71,267,22.10394641557371,0,0,1
2025-07-24,3,제육볶음,고추잡채덮밥,미소라멘,치킨까스,80,53,73,74,280,25.1604448804657,0,0,1
2025-07-25,4,감자탕,고추잡채덮밥,미소라멘,오믈라이스,75,53,78,65,271,18.746793535034577,0,0,1
2025-07-26,5,순대국밥,고추잡채덮밥,우동,까르보나라,0,0,0,0,0,26.84281131507119,0,0,1
2025-07-27,6,감자탕,볶음밥,라멘,까르보나라,0,0,0,0,0,27.26156520980105,0,0,1
2025-07-28,0,순대국밥,마파두부덮밥,라멘,스테이크,69,59,81,89,298,24.246692235889263,0,0,1
2025-07-29,1,순대국밥,볶음밥,우동,스테이크,74,78,74,91,317,17.557874470046375,0,0,1
2025-07-30,2,감자탕,고추잡채덮밥,라멘,치킨까스,70,52,75,73,270,22.010744121992836,0,0,1
2025-07-31,3,불고기,짬뽕,라멘,오믈라이스,84,83,61,70,298,28.69870580230809,0,0,1
2025-08-01,4,부대찌개,볶음밥,미소라멘,까르보나라,86,86,94,82,348,16.66601715781428,0,0,1
2025-08-02,5,김치찌개,고추잡채덮밥,규동,스테이크,0,0,0,0,0,23.95742976341944,0,0,1
2025-08-03,6,김치찌개,짜장면,라멘,까르보나라,0,0,0,0,0,21.459997664598223,0,0,1
2025-08-04,0,부대찌개,볶음밥,미소라멘,까르보나라,89,93,97,89,368,27.41371090475451,0,0,1
2025-08-05,1,돈까스,짬뽕,우동,오믈라이스,105,105,88,88,386,22.974658143569616,0,0,1
2025-08-06,2,감자탕,볶음밥,가츠동,스테이크,74,75,78,88,315,26.211862062206837,0,0,1
2025-08-07,3,돈까스,볶음밥,냉모밀,치킨까스,50,46,45,48,189,26.69638125750728,0,0,1
2025-08-08,4,부대찌개,짬뽕,냉모밀,오믈라이스,46,72,77,60,255,30.50867751919006,0,0,1
2025-08-09,5,설렁탕,볶음밥,규동,치킨까스,0,0,0,0,0,24.39117416897389,0,0,1
2025-08-10,6,설렁탕,마파두부덮밥,냉모밀,오믈라이스,0,0,0,0,0,26.12813310886784,0,0,1
2025-08-11,0,돈까스,고추잡채덮밥,우동,알리오 올리오,31,21,27,22,101,20.54483356261769,0,0,1
2025-08-12,1,제육볶음,짜장면,냉모밀,오믈라이스,51,55,52,41,199,28.571240689881236,0,0,1
2025-08-13,2,감자탕,마파두부덮밥,냉모밀,치킨까스,71,56,71,74,272,22.718473455785904,0,0,1
2025-08-14,3,김치찌개,볶음밥,냉모밀,오믈라이스,74,81,80,74,309,23.31773750773676,0,0,1
2025-08-15,4,감자탕,짜장면,가츠동,까르보나라,93,114,97,89,393,24.93325661545237,0,0,1
2025-08-16,5,돈까스,고추잡채덮밥,미소라멘,오믈라이스,0,0,0,0,0,20.31134696398045,0,0,1
2025-08-17,6,김치찌개,고추잡채덮밥,규동,스테이크,0,0,0,0,0,25.68631008678681,0,0,1
2025-08-18,0,감자탕,고추잡채덮밥,미소라멘,오믈라이스,93,69,97,85,344,27.902398818775037,0,0,1
2025-08-19,1,김치찌개,짜장면,규동,스테이크,39,52,47,50,188,25.87880147049188,0,0,1
2025-08-20,2,감자탕,고추잡채덮밥,라멘,스테이크,49,35,53,56,193,20.233307307463825,0,0,1
2025-08-21,3,돈까스,짬뽕,가츠동,오믈라이스,97,97,93,81,368,24.62857211701102,0,0,1
2025-08-22,4,김치찌개,고추잡채덮밥,우동,알리오 올리오,72,59,72,62,265,27.22608670893847,0,0,1
2025-08-23,5,김치찌개,짜장면,라멘,오믈라이스,0,0,0,0,0,19.36603370210228,0,0,1
2025-08-24,6,설렁탕,마파두부덮밥,냉모밀,스테이크,0,0,0,0,0,21.775701958546858,0,0,1
2025-08-25,0,순대국밥,볶음밥,가츠동,치킨까스,75,83,87,87,332,27.62963081224456,0,0,1
2025-08-26,1,감자탕,짜장면,우동,까르보나라,61,74,56,58,249,25.81028630259186,0,0,1
2025-08-27,2,불고기,마파두부덮밥,라멘,치킨까스,26,19,25,25,95,26.23591474638026,0,0,1
2025-08-28,3,불고기,마파두부덮밥,미소라멘,스테이크,72,52,50,77,251,30.57848442286993,0,0,1
2025-08-29,4,순대국밥,고추잡채덮밥,우동,치킨까스,62,51,62,71,246,26.40565833551861,0,0,1
2025-08-30,5,감자탕,고추잡채덮밥,규동,까르보나라,0,0,0,0,0,26.97366403129954,0,0,1
2025-08-31,6,순대국밥,짜장면,우동,알리오 올리오,0,0,0,0,0,33.13223658165498,0,0,1
2025-09-01,0,감자탕,짬뽕,미소라멘,오믈라이스,290,302,302,253,1147,14.358586325728528,0,0,0
2025-09-02,1,돈까스,고추잡채덮밥,우동,알리오 올리오,361,245,317,260,1183,12.606351709144516,0,0,0
2025-09-03,2,설렁탕,짜장면,규동,까르보나라,199,265,237,208,909,16.2833891947414,0,0,0
2025-09-04,3,김치찌개,짜장면,미소라멘,알리오 올리오,257,326,291,210,1084,16.316973088166684,0,0,0
2025-09-05,4,불고기,짜장면,규동,알리오 올리오,244,274,244,176,938,13.419853824161375,0,0,0
2025-09-06,5,감자탕,짬뽕,규동,오믈라이스,0,0,0,0,0,11.902808941335458,0,0,0
2025-09-07,6,감자탕,짬뽕,미소라멘,까르보나라,0,0,0,0,0,21.929533266270237,0,0,0
2025-09-08,0,설렁탕,볶음밥,우동,스테이크,184,202,193,237,816,15.980530411164068,0,0,0
2025-09-09,1,김치찌개,짬뽕,가츠동,스테이크,213,242,233,262,950,12.803143855793774,0,0,0
2025-09-10,2,순대국밥,고추잡채덮밥,냉모밀,오믈라이스,256,197,221,244,918,17.747790906838794,0,0,0
2025-09-11,3,순대국밥,짜장면,미소라멘,치킨까스,246,313,280,269,1108,14.672564545315996,0,0,0
2025-09-12,4,제육볶음,짜장면,라멘,까르보나라,205,221,205,173,804,14.241355661046509,0,0,0
2025-09-13,5,제육볶음,짜장면,냉모밀,치킨까스,0,0,0,0,0,16.68681861574348,0,0,0
2025-09-14,6,불고기,짬뽕,규동,까르보나라,0,0,0,0,0,11.12435319530493,0,0,0
2025-09-15,0,감자탕,고추잡채덮밥,가츠동,오믈라이스,247,175,247,217,886,16.05788161175152,0,0,0
2025-09-16,1,김치찌개,마파두부덮밥,가츠동,알리오 올리오,243,199,265,199,906,20.738864423195256,0,0,0
2025-09-17,2,부대찌개,짬뽕,냉모밀,스테이크,238,259,197,279,973,16.39853298659193,0,0,0
2025-09-18,3,불고기,볶음밥,가츠동,알리오 올리오,278,255,266,200,999,13.871363688649607,0,0,0
2025-09-19,4,설렁탕,짬뽕,미소라멘,스테이크,191,227,227,245,890,13.478684158715277,0,0,0
2025-09-20,5,돈까스,볶음밥,미소라멘,스테이크,0,0,0,0,0,13.768980079964672,0,0,0
2025-09-21,6,김치찌개,마파두부덮밥,냉모밀,치킨까스,0,0,0,0,0,14.238111965856657,0,0,0
2025-09-22,0,돈까스,마파두부덮밥,규동,알리오 올리오,270,194,270,194,928,13.866580401725184,0,0,0
2025-09-23,1,제육볶음,짜장면,미소라멘,치킨까스,287,310,276,265,1138,17.7489343232237,0,0,0
2025-09-24,2,불고기,볶음밥,미소라멘,까르보나라,284,261,340,250,1135,9.80037269037305,0,1,0
2025-09-25,3,제육볶음,마파두부덮밥,라멘,까르보나라,368,254,368,311,1301,17.5860001512364,0,1,0
2025-09-26,4,불고기,고추잡채덮밥,미소라멘,스테이크,283,192,283,306,1064,13.860940424572316,0,1,0
2025-09-27,5,김치찌개,마파두부덮밥,미소라멘,까르보나라,0,0,0,0,0,16.130843357086118,0,0,0
2025-09-28,6,감자탕,마파두부덮밥,우동,스테이크,0,0,0,0,0,11.619036269397409,0,0,0
2025-09-29,0,제육볶음,마파두부덮밥,우동,스테이크,264,183,224,275,946,18.985893200548308,0,0,0
2025-09-30,1,불고기,짜장면,라멘,오믈라이스,316,353,328,265,1262,18.73690488051562,0,0,0
2025-10-01,2,부대찌개,짜장면,가츠동,스테이크,234,284,244,274,1036,17.87877157725022,0,0,0
2025-10-02,3,부대찌개,마파두부덮밥,라멘,알리오 올리오,268,210,304,210,992,10.455735672619385,0,0,0
2025-10-03,4,설렁탕,짬뽕,우동,치킨까스,172,205,180,196,753,17.487363213198158,0,0,0
2025-10-04,5,순대국밥,짜장면,우동,까르보나라,0,0,0,0,0,16.214565262907126,0,0,0
2025-10-05,6,순대국밥,짬뽕,미소라멘,스테이크,0,0,0,0,0,10.184186258602296,0,0,0
2025-10-06,0,김치찌개,볶음밥,우동,치킨까스,190,198,190,207,785,14.927107848687552,0,0,0
2025-10-07,1,제육볶음,마파두부덮밥,우동,오믈라이스,285,197,241,230,953,16.093603467099786,0,0,0
2025-10-08,2,부대찌개,짜장면,냉모밀,스테이크,216,263,178,253,910,16.668225821469452,0,0,0
2025-10-09,3,불고기,마파두부덮밥,규동,알리오 올리오,273,196,272,196,937,15.531784100846568,0,0,0
2025-10-10,4,돈까스,볶음밥,가츠동,스테이크,183,168,175,197,723,15.87369425054214,0,0,0
2025-10-11,5,순대국밥,짬뽕,냉모밀,알리오 올리오,0,0,0,0,0,19.42083417675929,0,0,0
2025-10-12,6,순대국밥,짬뽕,규동,오믈라이스,0,0,0,0,0,18.67810172973204,0,0,0
2025-10-13,0,부대찌개,마파두부덮밥,규동,스테이크,225,146,204,220,795,6.398835138651769,0,0,0
2025-10-14,1,제육볶음,짜장면,규동,알리오 올리오,243,262,234,168,907,14.047684335486954,0,0,0
2025-10-15,2,설렁탕,고추잡채덮밥,미소라멘,오믈라이스,240,194,285,240,959,14.506046917368144,1,0,0
2025-10-16,3,제육볶음,마파두부덮밥,규동,스테이크,237,164,227,246,874,9.743704281819086,1,0,0
2025-10-17,4,제육볶음,볶음밥,미소라멘,스테이크,207,183,199,215,804,15.282549174696936,1,0,0
2025-10-18,5,설렁탕,마파두부덮밥,미소라멘,치킨까스,0,0,0,0,0,18.74627331723152,1,0,0
2025-10-19,6,순대국밥,짬뽕,규동,까르보나라,0,0,0,0,0,11.74029642122823,1,0,0
2025-10-20,0,제육볶음,짜장면,규동,까르보나라,209,225,200,176,810,16.009202816069617,1,0,0
2025-10-21,1,불고기,마파두부덮밥,우동,오믈라이스,224,162,197,189,772,12.252529568110686,1,0,0
2025-10-22,2,제육볶음,볶음밥,규동,까르보나라,228,201,219,193,841,12.984263928960967,0,0,0
2025-10-23,3,감자탕,볶음밥,우동,스테이크,226,216,207,254,903,19.432180902510105,0,0,0
2025-10-24,4,부대찌개,마파두부덮밥,우동,치킨까스,163,128,156,170,617,13.372326539664526,0,0,0
2025-10-25,5,불고기,마파두부덮밥,규동,스테이크,0,0,0,0,0,16.386637467031875,0,0,0
2025-10-26,6,돈까스,고추잡채덮밥,미소라멘,스테이크,0,0,0,0,0,9.386345651817038,0,0,0
2025-10-27,0,김치찌개,짬뽕,가츠동,알리오 올리오,188,213,205,153,759,20.58695268418464,0,0,0
2025-10-28,1,제육볶음,고추잡채덮밥,라멘,오믈라이스,268,176,268,217,929,16.807957338919497,0,0,0
2025-10-29,2,감자탕,마파두부덮밥,라멘,스테이크,224,168,243,253,888,14.452500472049216,0,0,0
2025-10-30,3,감자탕,짬뽕,규동,까르보나라,215,224,223,197,859,16.726639529999684,0,0,0
2025-10-31,4,돈까스,짜장면,가츠동,오믈라이스,158,177,152,133,620,10.770541713156568,0,0,0
2025-11-01,5,돈까스,볶음밥,규동,스테이크,0,0,0,0,0,18.54759222525797,0,0,0
2025-11-02,6,부대찌개,고추잡채덮밥,가츠동,까르보나라,0,0,0,0,0,14.028045673510707,0,0,0
2025-11-03,0,부대찌개,짬뽕,냉모밀,오믈라이스,214,232,176,195,817,14.387791454854696,0,0,0
2025-11-04,1,설렁탕,짜장면,냉모밀,스테이크,214,286,194,276,970,13.525033155103548,0,0,0
2025-11-05,2,설렁탕,짜장면,우동,스테이크,174,232,182,223,811,13.258045791763246,0,0,0
2025-11-06,3,김치찌개,고추잡채덮밥,가츠동,까르보나라,266,206,290,266,1028,17.084011834885224,0,0,0
2025-11-07,4,김치찌개,고추잡채덮밥,우동,오믈라이스,196,151,195,187,729,15.767720550312667,0,0,0
2025-11-08,5,순대국밥,고추잡채덮밥,우동,알리오 올리오,0,0,0,0,0,16.95524442420912,0,0,0
2025-11-09,6,불고기,짬뽕,냉모밀,오믈라이스,0,0,0,0,0,14.973615931543286,0,0,0
2025-11-10,0,불고기,짜장면,미소라멘,치킨까스,205,229,204,196,834,16.539599433231544,0,0,0
2025-11-11,1,부대찌개,짜장면,가츠동,알리오 올리오,237,288,247,185,957,13.743453768224883,0,0,0
2025-11-12,2,제육볶음,볶음밥,냉모밀,오믈라이스,226,199,165,182,772,21.689195524228644,0,0,0
2025-11-13,3,부대찌개,마파두부덮밥,냉모밀,까르보나라,275,216,228,263,982,10.296208750708503,0,0,0
2025-11-14,4,설렁탕,볶음밥,냉모밀,오믈라이스,150,164,135,150,599,18.782811970688957,0,0,0
2025-11-15,5,설렁탕,마파두부덮밥,라멘,치킨까스,0,0,0,0,0,19.10372235216291,0,0,0
2025-11-16,6,순대국밥,볶음밥,우동,치킨까스,0,0,0,0,0,12.443523582103218,0,0,0
2025-11-17,0,감자탕,고추잡채덮밥,미소라멘,오믈라이스,167,119,174,146,606,21.68782083166792,0,0,0
2025-11-18,1,돈까스,볶음밥,규동,스테이크,253,233,253,274,1013,17.986470848835953,0,0,0
2025-11-19,2,김치찌개,마파두부덮밥,미소라멘,까르보나라,212,174,241,212,839,17.913417020468735,0,0,0
2025-11-20,3,제육볶음,고추잡채덮밥,규동,까르보나라,238,156,229,202,825,15.08406656107763,0,0,0
2025-11-21,4,설렁탕,고추잡채덮밥,우동,까르보나라,182,147,191,190,710,14.348321525343971,0,0,0
2025-11-22,5,불고기,짜장면,냉모밀,스테이크,0,0,0,0,0,14.371773518881175,0,0,0
2025-11-23,6,순대국밥,짜장면,규동,치킨까스,0,0,0,0,0,16.17159178895855,0,0,0
2025-11-24,0,감자탕,짜장면,냉모밀,치킨까스,189,220,150,189,748,19.203558825101688,0,0,0
2025-11-25,1,제육볶음,볶음밥,라멘,치킨까스,279,246,278,257,1060,15.543942653584258,0,0,0
2025-11-26,2,김치찌개,짜장면,가츠동,스테이크,206,262,224,253,945,12.26566913058813,0,0,0
2025-11-27,3,김치찌개,짬뽕,규동,오믈라이스,190,216,216,182,804,17.47328118715494,0,0,0
2025-11-28,4,불고기,마파두부덮밥,미소라멘,스테이크,179,128,179,193,679,17.763452239184378,0,0,0
2025-11-29,5,돈까스,짬뽕,가츠동,스테이크,0,0,0,0,0,16.96397858534336,0,0,0
2025-11-30,6,부대찌개,고추잡채덮밥,라멘,스테이크,0,0,0,0,0,17.236496719574948,0,0,0
2025-12-01,0,돈까스,짬뽕,가츠동,치킨까스,142,142,137,137,558,-0.8127843904734242,0,0,0
2025-12-02,1,설렁탕,짜장면,냉모밀,치킨까스,219,209,99,179,706,-2.7869675013917385,0,0,0
2025-12-03,2,김치찌개,볶음밥,라멘,알리오 올리오,178,133,210,104,625,-2.6045802919223395,0,0,0
2025-12-05,4,순대국밥,고추잡채덮밥,규동,알리오 올리오,145,93,137,99,474,0.7108458346378492,0,0,0
2025-12-06,5,제육볶음,짜장면,라멘,스테이크,0,0,0,0,0,-0.2503463496797808,0,0,0
2025-12-07,6,감자탕,짜장면,가츠동,알리오 올리오,0,0,0,0,0,-1.3199631135891263,0,0,0
2025-12-08,0,불고기,짬뽕,가츠동,알리오 올리오,148,148,143,107,546,-8.86685647303521,0,0,0
2025-12-09,1,부대찌개,짬뽕,가츠동,알리오 올리오,206,160,154,115,635,-3.741952409082507,0,0,0
2025-12-10,2,순대국밥,짜장면,냉모밀,치킨까스,225,239,113,204,781,3.3625219542095004,1,0,0
2025-12-11,3,김치찌개,짜장면,미소라멘,스테이크,188,171,213,164,736,-1.993878000189393,1,0,0
2025-12-12,4,부대찌개,마파두부덮밥,가츠동,스테이크,160,105,139,157,561,1.0817750329705242,1,0,0
2025-12-13,5,불고기,짜장면,우동,치킨까스,0,0,0,0,0,-4.172056289925768,1,0,0
2025-12-14,6,순대국밥,짜장면,규동,스테이크,0,0,0,0,0,4.316116447077693,1,0,0
2025-12-15,0,설렁탕,고추잡채덮밥,가츠동,까르보나라,181,104,147,135,567,-0.4320829801640292,1,0,0
2025-12-16,1,설렁탕,짬뽕,우동,오믈라이스,209,207,219,174,809,0.8701211894506056,1,0,0
2025-12-17,2,불고기,볶음밥,우동,치킨까스,217,200,229,209,855,6.977339375645055,0,0,0
2025-12-18,3,부대찌개,마파두부덮밥,미소라멘,까르보나라,171,112,186,137,606,4.549320301768211,0,0,0
2025-12-19,4,돈까스,마파두부덮밥,미소라멘,스테이크,159,114,222,171,666,-0.9196968638611732,0,0,0
2025-12-20,5,돈까스,고추잡채덮밥,우동,오믈라이스,0,0,0,0,0,-1.7796605546110775,0,0,0
2025-12-21,6,순대국밥,짬뽕,냉모밀,치킨까스,0,0,0,0,0,-0.9766350345585956,0,0,1
2025-12-22,0,감자탕,짜장면,라멘,까르보나라,63,61,69,48,241,1.529694745429607,0,0,1
2025-12-23,1,제육볶음,고추잡채덮밥,라멘,알리오 올리오,58,38,82,40,218,-0.3156724027526134,0,0,1
2025-12-24,2,제육볶음,고추잡채덮밥,냉모밀,스테이크,126,82,65,131,404,-1.185732435010415,0,0,1
2025-12-25,3,제육볶음,마파두부덮밥,냉모밀,스테이크,70,48,36,72,226,4.401543752127127,0,0,1
2025-12-26,4,제육볶음,볶음밥,규동,치킨까스,53,46,51,49,199,-0.3426296753335106,0,0,1
2025-12-27,5,돈까스,볶음밥,미소라멘,까르보나라,0,0,0,0,0,6.898767279111958,0,0,1
2025-12-28,6,불고기,짬뽕,우동,알리오 올리오,0,0,0,0,0,0.272227691256519,0,0,1
2025-12-29,0,감자탕,볶음밥,라멘,스테이크,94,75,102,88,359,5.355955182674182,0,0,1
2025-12-30,1,설렁탕,볶음밥,가츠동,치킨까스,57,52,54,54,217,1.0719582681318802,0,0,1
2025-12-31,2,부대찌개,볶음밥,라멘,치킨까스,63,52,71,55,241,2.888881719748344,0,0,1
2025-12-04,3,감자탕,고추잡채덮밥,가츠동,까르보나라,168,131,187,166,652,-4.0,0,0,0
